Lead_ID,Converted,Converted_Account_ID,Converted_Opportunity_ID,Created_Date,Industry,Lead_Source,Status,Status_Simplified,Converted_Accounts,Converted_Opportunities
00Q5A00001OVdMeUAL,FALSE,N/A,N/A,2020-09-01,Apparel,Website,Nurturing,Open,0,0
00Q5A00001OVdTLUA1,FALSE,N/A,N/A,2020-09-01,Chemicals,Prospecting Journey,Nurturing,Open,0,0
00Q5A00001OVdWtUAL,TRUE,0015A00002TBLrUQAX,N/A,2020-09-01,Communications,Website,Converted,Open,1,0
00Q5A00001OVdenUAD,FALSE,N/A,N/A,2020-09-01,Biotechnology,Inside Sales,Nurturing,Open,0,0
00Q5A00001OVe3OUAT,FALSE,N/A,N/A,2020-09-01,Biotechnology,Website,MQL,Open,0,0
00Q5A00001OVefmUAD,FALSE,N/A,N/A,2020-09-02,N/A,Website,Nurturing,Open,0,0
00Q5A00001OVejTUAT,FALSE,N/A,N/A,2020-09-02,Agriculture,Website,Nurturing,Open,0,0
00Q5A00001OVf1NUAT,TRUE,0013100001frnRWAAY,N/A,2020-09-02,Consulting,Website,Converted,Open,1,0
00Q5A00001OVf4bUAD,FALSE,N/A,N/A,2020-09-02,Biotechnology,Website,Nurturing,Open,0,0
00Q5A00001OVf6hUAD,FALSE,N/A,N/A,2020-09-02,N/A,Prospecting Journey,Disqualified,Open,0,0
00Q5A00001OVfkNUAT,TRUE,0015A00002G763RQAR,0065A00001bh4FSQAY,2020-09-03,N/A,Website,Converted,Open,1,1
00Q5A00001OVftcUAD,TRUE,0015A00002OLlHGQA1,N/A,2020-09-03,Banking,Website,Converted,Open,1,0
00Q5A00001OVftrUAD,FALSE,N/A,N/A,2020-09-03,Chemicals,Website,Nurturing,Open,0,0
00Q5A00001OVg0sUAD,FALSE,N/A,N/A,2020-09-03,Communications,Website,Nurturing,Open,0,0
00Q5A00001OVg2tUAD,FALSE,N/A,N/A,2020-09-03,N/A,Website,Nurturing,Open,0,0
00Q5A00001OVg5EUAT,FALSE,N/A,N/A,2020-09-03,Communications,Advertisement,Nurturing,Open,0,0
00Q5A00001OVg5dUAD,FALSE,N/A,N/A,2020-09-03,Chemicals,Prospecting Journey,Nurturing,Open,0,0
00Q5A00001OVg5nUAD,FALSE,N/A,N/A,2020-09-03,N/A,Prospecting Journey,Nurturing,Open,0,0
00Q5A00001OVg5xUAD,FALSE,N/A,N/A,2020-09-03,Banking,Advertisement,Nurturing,Open,0,0
00Q5A00001OVgQ7UAL,FALSE,N/A,N/A,2020-09-03,Apparel,Inside Sales,Nurturing,Open,0,0
00Q5A00001OVgX3UAL,TRUE,0015A00001xP48LQAS,0065A00001bgvCeQAI,2020-09-03,Biotechnology,Website,Converted,Open,1,1
00Q5A00001OVggZUAT,TRUE,0015A00002NMYWuQAP,N/A,2020-09-03,Apparel,Inside Sales,Converted,Open,1,0
00Q5A00001OVgq1UAD,FALSE,N/A,N/A,2020-09-04,N/A,Website,Nurturing,Open,0,0
00Q5A00001OVgqLUAT,TRUE,0015A00002OM1dVQAT,0065A00001bgxDRQAY,2020-09-04,N/A,Website,Converted,Open,1,1
00Q5A00001OVh9mUAD,FALSE,N/A,N/A,2020-09-04,Banking,Website,Nurturing,Open,0,0
00Q5A00001OVhBTUA1,FALSE,N/A,N/A,2020-09-04,Communications,Inside Sales,Nurturing,Open,0,0
00Q5A00001OVhCCUA1,FALSE,N/A,N/A,2020-09-04,N/A,Website,SQL,Open,0,0
00Q5A00001OVhSeUAL,TRUE,0015A00002OLyNcQAL,0065A00001bgwnsQAA,2020-09-04,Biotechnology,Field Sales,Converted,Open,1,1
00Q5A00001OVhTIUA1,FALSE,N/A,N/A,2020-09-04,Apparel,Inside Sales,Nurturing,Open,0,0
00Q5A00001OVhzCUAT,FALSE,N/A,N/A,2020-09-06,N/A,Website,Nurturing,Open,0,0
00Q5A00001OViVSUA1,FALSE,N/A,N/A,2020-09-07,Agriculture,Prospecting Journey,Nurturing,Open,0,0
00Q5A00001OViVcUAL,FALSE,N/A,N/A,2020-09-07,Biotechnology,Prospecting Journey,MQL,Open,0,0
00Q5A00001OViVdUAL,FALSE,N/A,N/A,2020-09-07,Biotechnology,Prospecting Journey,Nurturing,Open,0,0
00Q5A00001OViVeUAL,FALSE,N/A,N/A,2020-09-07,Apparel,Prospecting Journey,Nurturing,Open,0,0
00Q5A00001OVia8UAD,FALSE,N/A,N/A,2020-09-07,Banking,Website,Nurturing,Open,0,0
00Q5A00001OVihEUAT,FALSE,N/A,N/A,2020-09-07,N/A,Prospecting Journey,MQL,Open,0,0
00Q5A00001OVijyUAD,FALSE,N/A,N/A,2020-09-08,Environmental,Website,Nurturing,Open,0,0
00Q5A00001OViySUAT,FALSE,N/A,N/A,2020-09-08,Environmental,Prospecting Journey,Nurturing,Open,0,0
00Q5A00001OVj5iUAD,FALSE,N/A,N/A,2020-09-08,Agriculture,Website,Disqualified,Open,0,0
00Q5A00001OVjPOUA1,FALSE,N/A,N/A,2020-09-08,Chemicals,Website,Disqualified,Open,0,0
00Q5A00001OVjQlUAL,TRUE,0015A00002PKpKKQA1,N/A,2020-09-08,Apparel,Field Sales,Converted,Open,1,0
00Q5A00001OVjQvUAL,FALSE,N/A,N/A,2020-09-08,Biotechnology,Field Sales,Nurturing,Open,0,0
00Q5A00001OVjXcUAL,TRUE,0015A00002FGBpoQAH,0065A00001XZYfEQAX,2020-09-08,Apparel,Field Sales,Converted,Open,1,1
00Q5A00001OVjeeUAD,FALSE,N/A,N/A,2020-09-08,Biotechnology,Website,Nurturing,Open,0,0
00Q5A00001OVjfgUAD,FALSE,N/A,N/A,2020-09-08,Apparel,Website,Nurturing,Open,0,0
00Q5A00001OVjonUAD,TRUE,0015A00002PJ3txQAD,0065A00001bh6AtQAI,2020-09-09,N/A,Field Sales,Converted,Open,1,1
00Q5A00001OVjxOUAT,FALSE,N/A,N/A,2020-09-09,Agriculture,Website,Nurturing,Open,0,0
00Q5A00001OVk12UAD,FALSE,N/A,N/A,2020-09-09,Apparel,Website,Nurturing,Open,0,0
00Q5A00001OVk25UAD,FALSE,N/A,N/A,2020-09-09,Communications,Website,Nurturing,Open,0,0
00Q5A00001OVklaUAD,FALSE,N/A,N/A,2020-09-09,N/A,Website,Disqualified,Open,0,0
00Q5A00001OVlKuUAL,TRUE,0015A00002QarJ3QAJ,0065A00001br7LNQAY,2020-09-10,Consulting,Website,Converted,Open,1,1
00Q5A00001OVlOrUAL,FALSE,N/A,N/A,2020-09-10,Biotechnology,Website,SQL,Open,0,0
00Q5A00001OVlvkUAD,TRUE,N/A,0065A00001bpGx3QAE,2020-09-10,Biotechnology,Website,Converted,Open,0,1
00Q5A00001OVlwdUAD,FALSE,N/A,N/A,2020-09-10,Banking,Prospecting Journey,Nurturing,Open,0,0
00Q5A00001OVlxbUAD,FALSE,N/A,N/A,2020-09-10,Biotechnology,Prospecting Journey,Nurturing,Open,0,0
00Q5A00001OVlxcUAD,FALSE,N/A,N/A,2020-09-10,Banking,Advertisement,Nurturing,Open,0,0
00Q5A00001OVm19UAD,FALSE,N/A,N/A,2020-09-10,Construction,Prospecting Journey,MQL,Open,0,0
00Q5A00001OVm1AUAT,FALSE,N/A,N/A,2020-09-10,Apparel,Website,MQL,Open,0,0
00Q5A00001OVm1sUAD,FALSE,N/A,N/A,2020-09-10,N/A,Prospecting Journey,MQL,Open,0,0
00Q5A00001OVm1tUAD,FALSE,N/A,N/A,2020-09-10,Consulting,Prospecting Journey,MQL,Open,0,0
00Q5A00001OVm1uUAD,FALSE,N/A,N/A,2020-09-10,Chemicals,Prospecting Journey,Nurturing,Open,0,0
00Q5A00001OVm1vUAD,FALSE,N/A,N/A,2020-09-10,Biotechnology,Prospecting Journey,MQL,Open,0,0
00Q5A00001OVm1wUAD,FALSE,N/A,N/A,2020-09-10,Banking,Prospecting Journey,Nurturing,Open,0,0
00Q5A00001OVm2MUAT,FALSE,N/A,N/A,2020-09-10,Biotechnology,Prospecting Journey,Nurturing,Open,0,0
00Q5A00001OVm2NUAT,FALSE,N/A,N/A,2020-09-10,N/A,Prospecting Journey,MQL,Open,0,0
00Q5A00001OVm2OUAT,FALSE,N/A,N/A,2020-09-10,Environmental,Prospecting Journey,Nurturing,Open,0,0
00Q5A00001OVm2PUAT,FALSE,N/A,N/A,2020-09-10,Apparel,Prospecting Journey,Nurturing,Open,0,0
00Q5A00001OVm2RUAT,FALSE,N/A,N/A,2020-09-10,Apparel,Prospecting Journey,Nurturing,Open,0,0
00Q5A00001OVm2SUAT,FALSE,N/A,N/A,2020-09-10,Banking,Prospecting Journey,MQL,Open,0,0
00Q5A00001OVm2TUAT,FALSE,N/A,N/A,2020-09-10,Communications,Prospecting Journey,MQL,Open,0,0
00Q5A00001OVm2UUAT,FALSE,N/A,N/A,2020-09-10,Agriculture,Prospecting Journey,MQL,Open,0,0
00Q5A00001OVm2VUAT,FALSE,N/A,N/A,2020-09-10,Life Sciences,Prospecting Journey,MQL,Open,0,0
00Q5A00001OVm2WUAT,FALSE,N/A,N/A,2020-09-10,Life Sciences,Prospecting Journey,MQL,Open,0,0
00Q5A00001OVm2XUAT,FALSE,N/A,N/A,2020-09-10,Life Sciences,Prospecting Journey,Nurturing,Open,0,0
00Q5A00001OVm2iUAD,FALSE,N/A,N/A,2020-09-10,Life Sciences,Prospecting Journey,Nurturing,Open,0,0
00Q5A00001OVm2jUAD,FALSE,N/A,N/A,2020-09-10,Life Sciences,Prospecting Journey,MQL,Open,0,0
00Q5A00001OVm2kUAD,FALSE,N/A,N/A,2020-09-10,Safety and Security,Website,Nurturing,Open,0,0
00Q5A00001OVm32UAD,FALSE,N/A,N/A,2020-09-10,Life Sciences,Prospecting Journey,MQL,Open,0,0
00Q5A00001OVm33UAD,FALSE,N/A,N/A,2020-09-10,Life Sciences,Prospecting Journey,MQL,Open,0,0
00Q5A00001OVm34UAD,FALSE,N/A,N/A,2020-09-10,Life Sciences,Prospecting Journey,MQL,Open,0,0
00Q5A00001OVm35UAD,FALSE,N/A,N/A,2020-09-10,Life Sciences,Prospecting Journey,Nurturing,Open,0,0
00Q5A00001OVm37UAD,FALSE,N/A,N/A,2020-09-10,Life Sciences,Prospecting Journey,Nurturing,Open,0,0
00Q5A00001OVm5hUAD,TRUE,0015A00002CUOeUQAX,N/A,2020-09-10,Life Sciences,Website,Converted,Open,1,0
00Q5A00001OVm6kUAD,FALSE,N/A,N/A,2020-09-10,Life Sciences,Prospecting Journey,Nurturing,Open,0,0
00Q5A00001OVm8HUAT,FALSE,N/A,N/A,2020-09-10,Life Sciences,Prospecting Journey,Nurturing,Open,0,0
00Q5A00001OVmDWUA1,FALSE,N/A,N/A,2020-09-10,Safety and Security,Website,Disqualified,Open,0,0
00Q5A00001OVmFhUAL,FALSE,N/A,N/A,2020-09-10,Life Sciences,Prospecting Journey,Nurturing,Open,0,0
00Q5A00001OVms2UAD,TRUE,0015A00002PJJ3xQAH,N/A,2020-09-10,Life Sciences,Referral,Converted,Open,1,0
00Q5A00001OVn6rUAD,FALSE,N/A,N/A,2020-09-10,Life Sciences,Prospecting Journey,Nurturing,Open,0,0
00Q5A00001OVn7GUAT,FALSE,N/A,N/A,2020-09-10,Life Sciences,Field Sales,Nurturing,Open,0,0
00Q5A00001OVn8TUAT,FALSE,N/A,N/A,2020-09-10,Life Sciences,Prospecting Journey,SQL,Open,0,0
00Q5A00001OVnGDUA1,TRUE,0015A000029VuaIQAS,0065A00001biM8jQAE,2020-09-11,Life Sciences,Website,Converted,Open,1,1
00Q5A00001OVnIEUA1,FALSE,N/A,N/A,2020-09-11,Safety and Security,Advertisement,Nurturing,Open,0,0
00Q5A00001OVnIdUAL,FALSE,N/A,N/A,2020-09-11,Life Sciences,Website,Disqualified,Open,0,0
00Q5A00001OVnPwUAL,FALSE,N/A,N/A,2020-09-11,Life Sciences,Prospecting Journey,Nurturing,Open,0,0
00Q5A00001OVnVLUA1,TRUE,0015A00002PJPrEQAX,0065A00001biQM6QAM,2020-09-11,Life Sciences,Website,Converted,Open,1,1
00Q5A00001OVnYPUA1,FALSE,N/A,N/A,2020-09-11,Safety and Security,Website,Nurturing,Open,0,0
00Q5A00001OVnl4UAD,FALSE,N/A,N/A,2020-09-11,Safety and Security,Advertisement,Nurturing,Open,0,0
00Q5A00001OVoZeUAL,FALSE,N/A,N/A,2020-09-12,Life Sciences,Website,Nurturing,Open,0,0
00Q5A00001OVoc9UAD,FALSE,N/A,N/A,2020-09-12,Safety and Security,Advertisement,Nurturing,Open,0,0
00Q5A00001OVpAkUAL,TRUE,0013100001frK2lAAE,0065A00001Z78LkQAJ,2020-09-13,Life Sciences,Field Sales,Converted,Open,1,1
00Q5A00001OVpaJUAT,FALSE,N/A,N/A,2020-09-14,Life Sciences,Website,Nurturing,Open,0,0
00Q5A00001OVq1oUAD,FALSE,N/A,N/A,2020-09-14,Life Sciences,Website,Nurturing,Open,0,0
00Q5A00001OVq3VUAT,FALSE,N/A,N/A,2020-09-14,Safety and Security,Advertisement,Nurturing,Open,0,0
00Q5A00001OVq9xUAD,FALSE,N/A,N/A,2020-09-14,Safety and Security,Advertisement,Nurturing,Open,0,0
00Q5A00001OVqGAUA1,TRUE,0015A00002PJgDzQAL,0065A00001bie7YQAQ,2020-09-14,Life Sciences,Website,Converted,Open,1,1
00Q5A00001OVqTyUAL,FALSE,N/A,N/A,2020-09-14,Life Sciences,Website,Nurturing,Open,0,0
00Q5A00001OVqUrUAL,TRUE,0015A00002PJpJSQA1,N/A,2020-09-14,Safety and Security,Website,Converted,Open,1,0
00Q5A00001OVqWOUA1,TRUE,0015A00002PKtjBQAT,0065A00001bolJZQAY,2020-09-14,Safety and Security,Website,Converted,Open,1,1
00Q5A00001OVr3LUAT,FALSE,N/A,N/A,2020-09-15,Safety and Security,Website,Nurturing,Open,0,0
00Q5A00001OVsMkUAL,FALSE,N/A,N/A,2020-09-15,Life Sciences,Website,Nurturing,Open,0,0
00Q5A00001OVsMzUAL,FALSE,N/A,N/A,2020-09-15,Life Sciences,Website,Nurturing,Open,0,0
00Q5A00001OVsWGUA1,TRUE,0015A00002PMjKQQA1,0065A00001bqpxzQAA,2020-09-15,Life Sciences,Website,Converted,Open,1,1
00Q5A00001OVsWpUAL,FALSE,N/A,N/A,2020-09-15,Life Sciences,Website,Nurturing,Open,0,0
00Q5A00001OVsYAUA1,FALSE,N/A,N/A,2020-09-15,Safety and Security,Inside Sales,Nurturing,Open,0,0
00Q5A00001OVsmgUAD,TRUE,0015A00002PJzz5QAD,0065A00001bjQsPQAU,2020-09-15,Life Sciences,Website,Converted,Open,1,1
00Q5A00001OVsnPUAT,TRUE,0015A00002PJoiMQAT,0065A00001bikI9QAI,2020-09-15,Life Sciences,Website,Converted,Open,1,1
00Q5A00001OVszkUAD,FALSE,N/A,N/A,2020-09-15,Safety and Security,Inside Sales,Nurturing,Open,0,0
00Q5A00001OVtAnUAL,TRUE,0015A00002RgYm1QAF,0065A00001cUwp1QAC,2020-09-15,Life Sciences,Referral,Converted,Open,1,1
00Q5A00001OVtAsUAL,FALSE,N/A,N/A,2020-09-15,Life Sciences,Referral,Nurturing,Open,0,0
00Q5A00001OVtB2UAL,FALSE,N/A,N/A,2020-09-15,Life Sciences,Referral,Nurturing,Open,0,0
00Q5A00001OVtOwUAL,FALSE,N/A,N/A,2020-09-16,Safety and Security,Website,Nurturing,Open,0,0
00Q5A00001OVteLUAT,FALSE,N/A,N/A,2020-09-16,Safety and Security,Website,Nurturing,Open,0,0
00Q5A00001OVtgqUAD,TRUE,0015A00002PK2w1QAD,0065A00001bjSjhQAE,2020-09-16,Life Sciences,Website,Converted,Open,1,1
00Q5A00001OVuAkUAL,FALSE,N/A,N/A,2020-09-16,Safety and Security,Webinar,MQL,Open,0,0
00Q5A00001OVuEwUAL,TRUE,0013100001lcvILAAY,N/A,2020-09-16,Safety and Security,Website,Converted,Open,1,0
00Q5A00001OVur3UAD,FALSE,N/A,N/A,2020-09-17,Life Sciences,Website,Nurturing,Open,0,0
00Q5A00001OVuxVUAT,FALSE,N/A,N/A,2020-09-17,Life Sciences,Prospecting Journey,Nurturing,Open,0,0
00Q5A00001OVuxpUAD,FALSE,N/A,N/A,2020-09-17,Life Sciences,Prospecting Journey,Nurturing,Open,0,0
00Q5A00001OVuxzUAD,FALSE,N/A,N/A,2020-09-17,Life Sciences,Prospecting Journey,Nurturing,Open,0,0
00Q5A00001OVvcTUAT,FALSE,N/A,N/A,2020-09-17,Life Sciences,Website,Disqualified,Open,0,0
00Q5A00001OVvfrUAD,FALSE,N/A,N/A,2020-09-17,Life Sciences,Website,Disqualified,Open,0,0
00Q5A00001OVvguUAD,FALSE,N/A,N/A,2020-09-17,Life Sciences,Prospecting Journey,Nurturing,Open,0,0
00Q5A00001OVvgvUAD,FALSE,N/A,N/A,2020-09-17,Life Sciences,Prospecting Journey,Nurturing,Open,0,0
00Q5A00001OVvqVUAT,FALSE,N/A,N/A,2020-09-17,Life Sciences,Prospecting Journey,Nurturing,Open,0,0
00Q5A00001OVvttUAD,TRUE,0015A00002PKkjRQAT,0065A00001bo6lNQAQ,2020-09-17,Safety and Security,Website,Converted,Open,1,1
00Q5A00001OVw4mUAD,TRUE,0015A00002PKHpTQAX,0065A00001bnnK3QAI,2020-09-17,Safety and Security,Website,Converted,Open,1,1
00Q5A00001OVwXgUAL,FALSE,N/A,N/A,2020-09-18,Life Sciences,Prospecting Journey,Nurturing,Open,0,0
00Q5A00001OVwY0UAL,FALSE,N/A,N/A,2020-09-18,Life Sciences,Website,Nurturing,Open,0,0
00Q5A00001OVwh7UAD,FALSE,N/A,N/A,2020-09-18,Life Sciences,Prospecting Journey,Nurturing,Open,0,0
00Q5A00001OVwnkUAD,FALSE,N/A,N/A,2020-09-18,Life Sciences,Prospecting Journey,Nurturing,Open,0,0
00Q5A00001OVwpCUAT,FALSE,N/A,N/A,2020-09-18,Safety and Security,Website,Disqualified,Open,0,0
00Q5A00001OVwx1UAD,TRUE,0015A00002Cz1bTQAR,0065A00001bAUMGQA4,2020-09-18,Life Sciences,Website,Converted,Open,1,1
00Q5A00001OVwx2UAD,TRUE,0015A00002PKEq3QAH,0065A00001bnlqzQAA,2020-09-18,Life Sciences,Website,Converted,Open,1,1
00Q5A00001OVxHBUA1,FALSE,N/A,N/A,2020-09-18,Safety and Security,Website,Disqualified,Open,0,0
00Q5A00001OVxLXUA1,TRUE,0013100001fqwyfAAA,N/A,2020-09-18,Life Sciences,Trade Show,Converted,Open,1,0
00Q5A00001OVxLYUA1,FALSE,N/A,N/A,2020-09-18,Life Sciences,Trade Show,Nurturing,Open,0,0
00Q5A00001OVxLZUA1,FALSE,N/A,N/A,2020-09-18,Life Sciences,Trade Show,Nurturing,Open,0,0
00Q5A00001OVxLaUAL,FALSE,N/A,N/A,2020-09-18,Life Sciences,Trade Show,Disqualified,Open,0,0
00Q5A00001OVxLbUAL,FALSE,N/A,N/A,2020-09-18,Life Sciences,Trade Show,Nurturing,Open,0,0
00Q5A00001OVxLcUAL,FALSE,N/A,N/A,2020-09-18,Life Sciences,Trade Show,Nurturing,Open,0,0
00Q5A00001OVxLdUAL,TRUE,0013100001eo6iZAAQ,N/A,2020-09-18,Life Sciences,Trade Show,Converted,Open,1,0
00Q5A00001OVxLeUAL,FALSE,N/A,N/A,2020-09-18,Life Sciences,Trade Show,Nurturing,Open,0,0
00Q5A00001OVxLfUAL,TRUE,0015A00002FTtBNQA1,N/A,2020-09-18,Life Sciences,Trade Show,Converted,Open,1,0
00Q5A00001OVxLgUAL,FALSE,N/A,N/A,2020-09-18,Life Sciences,Trade Show,Disqualified,Open,0,0
00Q5A00001OVxLhUAL,FALSE,N/A,N/A,2020-09-18,Life Sciences,Trade Show,Disqualified,Open,0,0
00Q5A00001OVxLiUAL,FALSE,N/A,N/A,2020-09-18,Life Sciences,Trade Show,Nurturing,Open,0,0
00Q5A00001OVxNaUAL,FALSE,N/A,N/A,2020-09-18,Life Sciences,Advertisement,Nurturing,Open,0,0
00Q5A00001OVxNbUAL,FALSE,N/A,N/A,2020-09-18,Life Sciences,Advertisement,Nurturing,Open,0,0
00Q5A00001OVxNcUAL,FALSE,N/A,N/A,2020-09-18,Life Sciences,Advertisement,Nurturing,Open,0,0
00Q5A00001OVxNdUAL,FALSE,N/A,N/A,2020-09-18,Life Sciences,Advertisement,Nurturing,Open,0,0
00Q5A00001OVxNeUAL,FALSE,N/A,N/A,2020-09-18,Life Sciences,Advertisement,Nurturing,Open,0,0
00Q5A00001OVxNfUAL,FALSE,N/A,N/A,2020-09-18,Life Sciences,Advertisement,Nurturing,Open,0,0
00Q5A00001OVxNgUAL,FALSE,N/A,N/A,2020-09-18,Life Sciences,Advertisement,Nurturing,Open,0,0
00Q5A00001OVxNhUAL,FALSE,N/A,N/A,2020-09-18,Life Sciences,Advertisement,Nurturing,Open,0,0
00Q5A00001OVxNiUAL,FALSE,N/A,N/A,2020-09-18,Life Sciences,Advertisement,Nurturing,Open,0,0
00Q5A00001OVxNjUAL,FALSE,N/A,N/A,2020-09-18,Life Sciences,Advertisement,Nurturing,Open,0,0
00Q5A00001OVxNkUAL,FALSE,N/A,N/A,2020-09-18,Life Sciences,Advertisement,Nurturing,Open,0,0
00Q5A00001OVxNlUAL,FALSE,N/A,N/A,2020-09-18,Life Sciences,Advertisement,Nurturing,Open,0,0
00Q5A00001OVxNmUAL,FALSE,N/A,N/A,2020-09-18,Life Sciences,Advertisement,Nurturing,Open,0,0
00Q5A00001OVxNnUAL,FALSE,N/A,N/A,2020-09-18,Life Sciences,Advertisement,Nurturing,Open,0,0
00Q5A00001OVxNoUAL,FALSE,N/A,N/A,2020-09-18,Life Sciences,Advertisement,Nurturing,Open,0,0
00Q5A00001OVxNpUAL,FALSE,N/A,N/A,2020-09-18,Life Sciences,Advertisement,Nurturing,Open,0,0
00Q5A00001OVxNqUAL,FALSE,N/A,N/A,2020-09-18,Life Sciences,Advertisement,Nurturing,Open,0,0
00Q5A00001OVxNrUAL,FALSE,N/A,N/A,2020-09-18,Life Sciences,Advertisement,Nurturing,Open,0,0
00Q5A00001OVxNsUAL,FALSE,N/A,N/A,2020-09-18,Life Sciences,Advertisement,MQL,Open,0,0
00Q5A00001OVxNtUAL,FALSE,N/A,N/A,2020-09-18,Life Sciences,Advertisement,Nurturing,Open,0,0
00Q5A00001OVxNuUAL,FALSE,N/A,N/A,2020-09-18,Life Sciences,Advertisement,Nurturing,Open,0,0
00Q5A00001OVxNvUAL,FALSE,N/A,N/A,2020-09-18,Life Sciences,Advertisement,Nurturing,Open,0,0
00Q5A00001OVxNwUAL,FALSE,N/A,N/A,2020-09-18,Life Sciences,Advertisement,Nurturing,Open,0,0
00Q5A00001OVxNxUAL,FALSE,N/A,N/A,2020-09-18,Life Sciences,Advertisement,Nurturing,Open,0,0
00Q5A00001OVxNyUAL,FALSE,N/A,N/A,2020-09-18,Life Sciences,Advertisement,Nurturing,Open,0,0
00Q5A00001OVxNzUAL,FALSE,N/A,N/A,2020-09-18,Life Sciences,Advertisement,Nurturing,Open,0,0
00Q5A00001OVxO0UAL,FALSE,N/A,N/A,2020-09-18,Life Sciences,Advertisement,Nurturing,Open,0,0
00Q5A00001OVxO1UAL,FALSE,N/A,N/A,2020-09-18,Life Sciences,Advertisement,Nurturing,Open,0,0
00Q5A00001OVxO2UAL,FALSE,N/A,N/A,2020-09-18,Life Sciences,Advertisement,Nurturing,Open,0,0
00Q5A00001OVxO3UAL,FALSE,N/A,N/A,2020-09-18,Life Sciences,Advertisement,Nurturing,Open,0,0
00Q5A00001OVxO4UAL,FALSE,N/A,N/A,2020-09-18,Life Sciences,Advertisement,Nurturing,Open,0,0
00Q5A00001OVxO5UAL,FALSE,N/A,N/A,2020-09-18,Life Sciences,Advertisement,Nurturing,Open,0,0
00Q5A00001OVxO6UAL,FALSE,N/A,N/A,2020-09-18,Life Sciences,Advertisement,Nurturing,Open,0,0
00Q5A00001OVxO7UAL,FALSE,N/A,N/A,2020-09-18,Life Sciences,Advertisement,Nurturing,Open,0,0
00Q5A00001OVyCUUA1,FALSE,N/A,N/A,2020-09-19,Life Sciences,Website,Nurturing,Open,0,0
00Q5A00001OVyjsUAD,FALSE,N/A,N/A,2020-09-20,Safety and Security,Website,Disqualified,Open,0,0
00Q5A00001OVzElUAL,FALSE,N/A,N/A,2020-09-21,Life Sciences,Website,Disqualified,Open,0,0
00Q5A00001OVzHzUAL,FALSE,N/A,N/A,2020-09-21,Safety and Security,Webinar,Nurturing,Open,0,0
00Q5A00001OVzI0UAL,FALSE,N/A,N/A,2020-09-21,Safety and Security,Webinar,Nurturing,Open,0,0
00Q5A00001OVzI1UAL,TRUE,0016e00002ZiQpCAAV,N/A,2020-09-21,Safety and Security,Webinar,Converted,Open,1,0
00Q5A00001OVzI2UAL,FALSE,N/A,N/A,2020-09-21,Safety and Security,Webinar,Nurturing,Open,0,0
00Q5A00001OVzI3UAL,FALSE,N/A,N/A,2020-09-21,Safety and Security,Webinar,Nurturing,Open,0,0
00Q5A00001OVzI4UAL,FALSE,N/A,N/A,2020-09-21,Safety and Security,Webinar,Nurturing,Open,0,0
00Q5A00001OVzI5UAL,FALSE,N/A,N/A,2020-09-21,Safety and Security,Webinar,Nurturing,Open,0,0
00Q5A00001OVzI6UAL,FALSE,N/A,N/A,2020-09-21,Safety and Security,Webinar,SQL,Open,0,0
00Q5A00001OVzI7UAL,FALSE,N/A,N/A,2020-09-21,Safety and Security,Webinar,Nurturing,Open,0,0
00Q5A00001OVzI8UAL,TRUE,0016e00002ZiQpCAAV,N/A,2020-09-21,Safety and Security,Webinar,Converted,Open,1,0
00Q5A00001OVzI9UAL,FALSE,N/A,N/A,2020-09-21,Safety and Security,Webinar,Nurturing,Open,0,0
00Q5A00001OVzIAUA1,FALSE,N/A,N/A,2020-09-21,Safety and Security,Webinar,Nurturing,Open,0,0
00Q5A00001OVzIBUA1,FALSE,N/A,N/A,2020-09-21,Safety and Security,Webinar,Nurturing,Open,0,0
00Q5A00001OVzICUA1,TRUE,0016e00002ZiQpCAAV,0066e00001eLdrPAAS,2020-09-21,Safety and Security,Webinar,Converted,Open,1,1
00Q5A00001OVzIDUA1,TRUE,0016e00002ZiQpCAAV,N/A,2020-09-21,Safety and Security,Webinar,Converted,Open,1,0
00Q5A00001OVzIEUA1,FALSE,N/A,N/A,2020-09-21,Safety and Security,Webinar,Nurturing,Open,0,0
00Q5A00001OVzIFUA1,TRUE,0016e00002ZiQpCAAV,N/A,2020-09-21,Safety and Security,Webinar,Converted,Open,1,0
00Q5A00001OVzIGUA1,FALSE,N/A,N/A,2020-09-21,Safety and Security,Webinar,Nurturing,Open,0,0
00Q5A00001OVzIHUA1,FALSE,N/A,N/A,2020-09-21,Safety and Security,Webinar,Nurturing,Open,0,0
00Q5A00001OVzIIUA1,FALSE,N/A,N/A,2020-09-21,Safety and Security,Webinar,SQL,Open,0,0
00Q5A00001OVzIJUA1,FALSE,N/A,N/A,2020-09-21,Safety and Security,Webinar,Nurturing,Open,0,0
00Q5A00001OVzIKUA1,FALSE,N/A,N/A,2020-09-21,Safety and Security,Webinar,Nurturing,Open,0,0
00Q5A00001OVzILUA1,FALSE,N/A,N/A,2020-09-21,Safety and Security,Webinar,Nurturing,Open,0,0
00Q5A00001OVzIMUA1,FALSE,N/A,N/A,2020-09-21,Safety and Security,Webinar,Nurturing,Open,0,0
00Q5A00001OVzINUA1,FALSE,N/A,N/A,2020-09-21,Safety and Security,Webinar,Nurturing,Open,0,0
00Q5A00001OVzIOUA1,FALSE,N/A,N/A,2020-09-21,Safety and Security,Webinar,Nurturing,Open,0,0
