Account_ID,Created_by_ID,Created_Date,Industry
0013100001jY9dSAAS,00531000007MUoEAAW,2016-06-07,Transportation
0013100001jY9eGAAS,00531000007MUoEAAW,2016-06-07,Transportation
0013100001jY9hFAAS,00531000007MUoEAAW,2016-06-07,Transportation
0013100001jY9lOAAS,00531000007MUoEAAW,2016-06-07,Transportation
0013100001jY9nAAAS,00531000007MUoEAAW,2016-06-07,Agriculture
0013100001jY9qsAAC,00531000007MUoEAAW,2016-06-07,Agriculture
0013100001jY9s0AAC,00531000007MUoEAAW,2016-06-07,Agriculture
0013100001jY9u2AAC,00531000007MUoEAAW,2016-06-07,Agriculture
0013100001jY9x5AAC,00531000007MUoEAAW,2016-06-07,Agriculture
0013100001jY9xoAAC,00531000007MUoEAAW,2016-06-07,Agriculture
0013100001jY9yDAAS,00531000007MUoEAAW,2016-06-07,Agriculture
0013100001jYA6HAAW,00531000007MUoEAAW,2016-06-07,Agriculture
0013100001jYAC0AAO,00531000007MUoEAAW,2016-06-07,Agriculture
0013100001jYAFJAA4,00531000007MUoEAAW,2016-06-07,Agriculture
0013100001jYAIIAA4,00531000007MUoEAAW,2016-06-07,Agriculture
0013100001jYBvxAAG,00531000007MUoEAAW,2016-06-08,Agriculture
0013100001jYBwMAAW,00531000007MUoEAAW,2016-06-08,Agriculture
0013100001jYBx5AAG,00531000007MUoEAAW,2016-06-08,Agriculture
0013100001jYBxPAAW,00531000007MUoEAAW,2016-06-08,Agriculture
0013100001jYBxoAAG,00531000007MUoEAAW,2016-06-08,Agriculture
0013100001jYByFAAW,00531000007MUoEAAW,2016-06-08,Agriculture
0013100001jYByUAAW,00531000007MUoEAAW,2016-06-08,Agriculture
0013100001jYByoAAG,00531000007MUoEAAW,2016-06-08,Agriculture
0013100001jYBzDAAW,00531000007MUoEAAW,2016-06-08,Agriculture
0013100001jYC01AAG,00531000007MUoEAAW,2016-06-08,Apparel
0013100001jYC1EAAW,00531000007MUoEAAW,2016-06-08,Apparel
0013100001jYEvLAAW,00531000007KAsvAAG,2016-06-08,Apparel
0013100001jYFOXAA4,00531000007MUoEAAW,2016-06-08,Banking
0013100001jYG5GAAW,00531000007KgPgAAK,2016-06-08,Banking
0013100001jYQOjAAO,00531000007KAsvAAG,2016-06-09,Banking
0013100001jYRcqAAG,00531000007KgPgAAK,2016-06-09,Banking
0013100001jYgIJAA0,00531000007KAsvAAG,2016-06-10,Banking
0013100001jYmOZAA0,00531000007KAu8AAG,2016-06-11,Banking
0013100001jYt97AAC,00531000007KAu8AAG,2016-06-12,Banking
0013100001jZ322AAC,00531000007MUoEAAW,2016-06-13,Banking
0013100001jZ32WAAS,00531000007MUoEAAW,2016-06-13,Biotechnology
0013100001jZCIXAA4,00531000007KAsvAAG,2016-06-14,Biotechnology
0013100001jZHAFAA4,00531000007KgPgAAK,2016-06-15,Biotechnology
0013100001jZUPjAAO,00531000007MUoEAAW,2016-06-16,Biotechnology
0013100001jZUSdAAO,00531000007MUoEAAW,2016-06-16,Biotechnology
0013100001jZUVcAAO,00531000007MUoEAAW,2016-06-16,Biotechnology
0013100001jZUdCAAW,00531000007MUoEAAW,2016-06-16,Construction
0013100001jZUpIAAW,00531000007MUoEAAW,2016-06-16,Construction
0013100001jZUv1AAG,00531000007MUoEAAW,2016-06-16,Construction
0013100001jZaYnAAK,00531000007KAsvAAG,2016-06-17,Construction
0013100001ja6bQAAQ,00531000007KAsvAAG,2016-06-20,Construction
0013100001ja6eUAAQ,00531000007KAsvAAG,2016-06-20,Construction
0013100001ja6ibAAA,00531000007KAsvAAG,2016-06-20,Construction
0013100001ja6jeAAA,00531000007KAsvAAG,2016-06-20,Biotechnology
0013100001jaCGPAA2,00531000007KAsvAAG,2016-06-21,Biotechnology
0013100001jaCSEAA2,00531000007KAsvAAG,2016-06-21,Biotechnology
0013100001jaCsgAAE,00531000007KAsvAAG,2016-06-21,Biotechnology
0013100001jaDRMAA2,00531000007KAsvAAG,2016-06-21,Biotechnology
0013100001jaE7OAAU,00531000007KAsvAAG,2016-06-21,Biotechnology
0013100001jaEF0AAM,00531000007KAsvAAG,2016-06-21,Biotechnology
0013100001jaEFtAAM,00531000007KAsvAAG,2016-06-21,Biotechnology
0013100001jaEKoAAM,00531000007KAsvAAG,2016-06-21,Biotechnology
0013100001jaEMzAAM,00531000007KAsvAAG,2016-06-21,Chemicals
0013100001jaFMwAAM,00531000007KAsvAAG,2016-06-21,Chemicals
0013100001jaFNuAAM,00531000007KAsvAAG,2016-06-21,Chemicals
0013100001jaFPCAA2,00531000007KAsvAAG,2016-06-21,Chemicals
0013100001jaFRIAA2,00531000007KAsvAAG,2016-06-21,Communications
0013100001jaFt2AAE,00531000007KAsvAAG,2016-06-21,Communications
0013100001jaG2dAAE,00531000007KAsvAAG,2016-06-21,Communications
0013100001jaG4KAAU,00531000007KAsvAAG,2016-06-21,Communications
0013100001jaG66AAE,00531000007KAsvAAG,2016-06-21,Communications
0013100001jaG9tAAE,00531000007KAsvAAG,2016-06-21,Communications
0013100001jaGDHAA2,00531000007KAsvAAG,2016-06-21,Communications
0013100001jaGEZAA2,00531000007KAsvAAG,2016-06-21,Communications
0013100001jaGOaAAM,00531000007KAsvAAG,2016-06-21,Communications
0013100001jaOiHAAU,00531000007KAsvAAG,2016-06-22,Communications
0013100001jaPRCAA2,00531000007KgPgAAK,2016-06-22,Communications
0013100001jaPtgAAE,00531000007KgPgAAK,2016-06-22,Communications
0013100001jb0TpAAI,00531000007KAu8AAG,2016-06-23,Communications
0013100001jb0XDAAY,00531000007KAu8AAG,2016-06-23,Communications
0013100001jb0YLAAY,00531000007KAu8AAG,2016-06-23,Communications
0013100001jb0YzAAI,00531000007KAu8AAG,2016-06-23,Communications
0013100001jbAu9AAE,00531000007KAu8AAG,2016-06-24,Communications
0013100001jbAvCAAU,00531000007KAu8AAG,2016-06-24,Communications
0013100001jbAzYAAU,00531000007KAu8AAG,2016-06-24,Construction
0013100001jbB07AAE,00531000007KAu8AAG,2016-06-24,Construction
0013100001jbB1yAAE,00531000007KAu8AAG,2016-06-24,Construction
0013100001jbB3pAAE,00531000007KAu8AAG,2016-06-24,Construction
0013100001jbB4iAAE,00531000007KAu8AAG,2016-06-24,Construction
0013100001jbB81AAE,00531000007KAu8AAG,2016-06-24,Construction
0013100001jbBHXAA2,00531000007KAu8AAG,2016-06-24,Construction
0013100001jbBKvAAM,00531000007KAu8AAG,2016-06-24,Construction
0013100001jbBLeAAM,00531000007KAu8AAG,2016-06-24,Construction
0013100001jbBR3AAM,00531000007KAu8AAG,2016-06-24,Construction
0013100001jbBS1AAM,00531000007KAu8AAG,2016-06-24,Construction
0013100001jbBUHAA2,00531000007KAu8AAG,2016-06-24,Construction
0013100001jbBeMAAU,00531000007KAu8AAG,2016-06-24,Consulting
0013100001jbBzCAAU,00531000007KAu8AAG,2016-06-24,Consulting
0013100001jbBzlAAE,00531000007KAu8AAG,2016-06-24,Consulting
0013100001jbC2LAAU,00531000007KAu8AAG,2016-06-24,Education
0013100001jbC2pAAE,00531000007KAu8AAG,2016-06-24,Education
0013100001jbC4UAAU,00531000007KAu8AAG,2016-06-24,Education
0013100001jbC4tAAE,00531000007KAu8AAG,2016-06-24,Education
0013100001jbC7TAAU,00531000007KAu8AAG,2016-06-24,Education
0013100001jbC8CAAU,00531000007KAu8AAG,2016-06-24,Education
0013100001jbC8lAAE,00531000007KAu8AAG,2016-06-24,Education
0013100001jbC90AAE,00531000007KAu8AAG,2016-06-24,Education
0013100001jbHFyAAM,00531000007KgPgAAK,2016-06-24,Electronics
0013100001jbHWuAAM,00531000007KgPgAAK,2016-06-24,Electronics
0013100001jbIFLAA2,00531000007KgPgAAK,2016-06-24,Energy
0013100001jbTegAAE,00531000007KAu8AAG,2016-06-27,Energy
0013100001jbTo4AAE,00531000007KAu8AAG,2016-06-27,Energy
0013100001jbTo5AAE,00531000007KAu8AAG,2016-06-27,Energy
0013100001jbTo6AAE,00531000007KAu8AAG,2016-06-27,Energy
0013100001jbTo7AAE,00531000007KAu8AAG,2016-06-27,Energy
0013100001jbTo9AAE,00531000007KAu8AAG,2016-06-27,Energy
0013100001jbToBAAU,00531000007KAu8AAG,2016-06-27,Energy
0013100001jbToCAAU,00531000007KAu8AAG,2016-06-27,Energy
0013100001jbToDAAU,00531000007KAu8AAG,2016-06-27,Education
0013100001jbToEAAU,00531000007KAu8AAG,2016-06-27,Education
0013100001jbToFAAU,00531000007KAu8AAG,2016-06-27,Education
0013100001jbToGAAU,00531000007KAu8AAG,2016-06-27,Education
0013100001jbToHAAU,00531000007KAu8AAG,2016-06-27,Education
0013100001jbToIAAU,00531000007KAu8AAG,2016-06-27,Electronics
0013100001jbTvpAAE,00531000007KAu8AAG,2016-06-27,Energy
0013100001jbTvqAAE,00531000007KAu8AAG,2016-06-27,Energy
0013100001jbTvtAAE,00531000007KAu8AAG,2016-06-27,Energy
0013100001jbTxvAAE,00531000007KAu8AAG,2016-06-27,Energy
0013100001jbTxwAAE,00531000007KAu8AAG,2016-06-27,Energy
0013100001jbTxxAAE,00531000007KAu8AAG,2016-06-27,Energy
0013100001jbTxyAAE,00531000007KAu8AAG,2016-06-27,Energy
0013100001jbTy0AAE,00531000007KAu8AAG,2016-06-27,Energy
0013100001jbTy1AAE,00531000007KAu8AAG,2016-06-27,Energy
0013100001jbTy2AAE,00531000007KAu8AAG,2016-06-27,Energy
0013100001jbTy3AAE,00531000007KAu8AAG,2016-06-27,Energy
0013100001jbTy4AAE,00531000007KAu8AAG,2016-06-27,Telecommunications
0013100001jbTy6AAE,00531000007KAu8AAG,2016-06-27,Energy
0013100001jbTy9AAE,00531000007KAu8AAG,2016-06-27,Energy
0013100001jbTyAAAU,00531000007KAu8AAG,2016-06-27,Energy
0013100001jbTyBAAU,00531000007KAu8AAG,2016-06-27,Energy
0013100001jbTyCAAU,00531000007KAu8AAG,2016-06-27,Energy
0013100001jbTyEAAU,00531000007KAu8AAG,2016-06-27,Energy
0013100001jbTyGAAU,00531000007KAu8AAG,2016-06-27,Energy
0013100001jbTyHAAU,00531000007KAu8AAG,2016-06-27,Hospitality
0013100001jbYpMAAU,00531000007MUoEAAW,2016-06-27,Hospitality
0013100001jbZAjAAM,00531000007MUoEAAW,2016-06-27,Hospitality
0013100001jbZXEAA2,00531000007KAsvAAG,2016-06-27,Hospitality
0013100001jbaoXAAQ,00531000007MUoEAAW,2016-06-27,Hospitality
0013100001jbayXAAQ,00531000007MUoEAAW,2016-06-27,Hospitality
0013100001jbbivAAA,00531000007MUoEAAW,2016-06-27,Hospitality
0013100001jbcGiAAI,00531000007KgPgAAK,2016-06-27,Hospitality
0013100001jbcXtAAI,00531000007KgPgAAK,2016-06-27,Telecommunications
0013100001jbjmoAAA,00531000007KAsvAAG,2016-06-28,Telecommunications
0013100001jbqSJAAY,00531000007KAu8AAG,2016-06-29,Telecommunications
0013100001jbqSKAAY,00531000007KAu8AAG,2016-06-29,Telecommunications
0013100001jbqSLAAY,00531000007KAu8AAG,2016-06-29,Telecommunications
0013100001jbqTRAAY,00531000007KAu8AAG,2016-06-29,Telecommunications
0013100001jbqTSAAY,00531000007KAu8AAG,2016-06-29,Telecommunications
0013100001jbqTUAAY,00531000007KAu8AAG,2016-06-29,Telecommunications
0013100001jbqTVAAY,00531000007KAu8AAG,2016-06-29,Construction
0013100001jbqTWAAY,00531000007KAu8AAG,2016-06-29,Construction
0013100001jbqTXAAY,00531000007KAu8AAG,2016-06-29,Construction
0013100001jbqcuAAA,00531000007KAu8AAG,2016-06-29,Construction
0013100001jbqcxAAA,00531000007KAu8AAG,2016-06-29,Construction
0013100001jbqczAAA,00531000007KAu8AAG,2016-06-29,Construction
0013100001jbqd0AAA,00531000007KAu8AAG,2016-06-29,Construction
0013100001jbqf3AAA,00531000007KAu8AAG,2016-06-29,Construction
0013100001jbqf4AAA,00531000007KAu8AAG,2016-06-29,Construction
0013100001jbqf5AAA,00531000007KAu8AAG,2016-06-29,Consulting
0013100001jbqf9AAA,00531000007KAu8AAG,2016-06-29,Consulting
0013100001jbqfAAAQ,00531000007KAu8AAG,2016-06-29,Consulting
0013100001jbqfCAAQ,00531000007KAu8AAG,2016-06-29,Consulting
0013100001jbqfEAAQ,00531000007KAu8AAG,2016-06-29,Consulting
0013100001jbqg0AAA,00531000007KAu8AAG,2016-06-29,Consulting
0013100001jbqg2AAA,00531000007KAu8AAG,2016-06-29,Consulting
0013100001jbqg3AAA,00531000007KAu8AAG,2016-06-27,Consulting
0013100001jbqiGAAQ,00531000007KAu8AAG,2016-06-29,Education
0013100001jbuXaAAI,00531000007KAu8AAG,2016-06-29,Biotechnology
0013100001jbuaGAAQ,00531000007KAu8AAG,2016-06-29,Biotechnology
0013100001jc6i0AAA,00531000007MUoEAAW,2016-06-30,Biotechnology
0013100001k5WxZAAU,00531000007MUoEAAW,2016-06-30,Biotechnology
0013100001k5ZyRAAU,00531000007KAu8AAG,2016-07-01,Biotechnology
0013100001k5e4aAAA,00531000007KAu8AAG,2016-07-01,Biotechnology
0013100001k5fLWAAY,00531000007KgPgAAK,2016-07-01,Biotechnology
0013100001k5hYIAAY,00531000007KgPgAAK,2016-07-01,Biotechnology
0013100001k5z0TAAQ,00531000007KAu8AAG,2016-07-05,Biotechnology
0013100001k6J7vAAE,00531000007KgPgAAK,2016-07-06,Biotechnology
0013100001k6JKjAAM,00531000007KgPgAAK,2016-07-06,Biotechnology
0013100001k6JWfAAM,00531000007KAu8AAG,2016-07-06,Biotechnology
0013100001k6JamAAE,00531000007MUoEAAW,2016-07-06,Chemicals
0013100001k6JgGAAU,00531000007KAu8AAG,2016-07-06,Chemicals
0013100001k6MWeAAM,00531000007KAsvAAG,2016-07-06,Chemicals
0013100001k6WNjAAM,00531000007KAu8AAG,2016-07-07,Chemicals
0013100001k6bWtAAI,00531000007KgPgAAK,2016-07-08,Communications
0013100001k6hJUAAY,00531000007KAsvAAG,2016-07-08,Communications
0013100001k6hL1AAI,00531000007KAsvAAG,2016-07-08,Communications
0013100001k6hgNAAQ,00531000007KAsvAAG,2016-07-08,Communications
0013100001k6i6XAAQ,00531000007KAsvAAG,2016-07-08,Communications
0013100001k6jYGAAY,00531000007KAu8AAG,2016-07-08,Communications
0013100001k6nMpAAI,00531000007KAu8AAG,2016-07-09,Communications
0013100001k6zYMAAY,00531000007KAu8AAG,2016-07-11,Communications
0013100001k79n8AAA,00531000007KAu8AAG,2016-07-12,Communications
0013100001k7C92AAE,00531000007MUoEAAW,2016-07-12,Communications
0013100001k7nYcAAI,00531000007KAu8AAG,2016-07-14,Communications
0013100001k7nrtAAA,00531000007KAu8AAG,2016-07-14,Communications
0013100001k7vN7AAI,00531000007KAsvAAG,2016-07-15,Communications
0013100001k7vrhAAA,00531000007KAsvAAG,2016-07-15,Communications
0013100001k7w13AAA,00531000007KAsvAAG,2016-07-15,Communications
0013100001k8ygIAAQ,00531000007KAsvAAG,2016-07-19,Communications
0013100001k8yiiAAA,00531000007KAsvAAG,2016-07-19,Communications
0013100001k98KyAAI,00531000007KAu8AAG,2016-07-19,Communications
0013100001k9FSCAA2,00531000007KAu8AAG,2016-07-20,Communications
0013100001k9TWyAAM,00531000007MUoEAAW,2016-07-21,Communications
0013100001k9TYVAA2,00531000007MUoEAAW,2016-07-21,Communications
0013100001k9TbUAAU,00531000007MUoEAAW,2016-07-21,Communications
0013100001k9TtsAAE,00531000007KAsvAAG,2016-07-21,Communications
0013100001k9UE7AAM,00531000007KAsvAAG,2016-07-21,Communications
0013100001kVAhHAAW,00531000007KAsvAAG,2016-07-26,Communications
0013100001kVAl9AAG,00531000007KAsvAAG,2016-07-26,Construction
0013100001kVHFMAA4,00531000007KAsvAAG,2016-07-27,Construction
0013100001kVLD7AAO,00531000007KAsvAAG,2016-07-27,Construction
0013100001kVWAwAAO,00531000007KAsvAAG,2016-07-28,Construction
0013100001kVrlTAAS,00531000007KAu8AAG,2016-07-30,Construction
0013100001kWDQ0AAO,00531000007MUoEAAW,2016-08-02,Construction
0013100001kbOzTAAU,00531000007KAsvAAG,2016-08-24,Construction
0013100001kbVpeAAE,00531000007KAu8AAG,2016-08-25,Construction
0013100001kbYfiAAE,00531000007KAu8AAG,2016-08-25,Construction
0013100001kbl8QAAQ,00531000007KAu8AAG,2016-08-26,Consulting
0013100001kbnWUAAY,00531000007KAu8AAG,2016-08-26,Consulting
0013100001kc5rpAAA,00531000007KAsvAAG,2016-08-29,Education
0013100001kc7phAAA,00531000007MUoEAAW,2016-08-29,Education
0013100001kcqwmAAA,00531000007KAu8AAG,2016-09-01,Education
0013100001kqLcwAAE,00531000007KAu8AAG,2016-08-11,Electronics
0013100001kqpACAAY,00531000007KAsvAAG,2016-08-15,Electronics
0013100001kqsvzAAA,00531000007KAsvAAG,2016-08-15,Apparel
0013100001kqt3ZAAQ,00531000007KAsvAAG,2016-08-15,Apparel
0013100001kr2MuAAI,00531000007MUoEAAW,2016-08-16,Apparel
0013100001kr2a8AAA,00531000007MUoEAAW,2016-08-16,Banking
0013100001kr2dMAAQ,00531000007MUoEAAW,2016-08-16,Banking
0013100001kr2ivAAA,00531000007MUoEAAW,2016-08-16,Banking
0013100001kr2k3AAA,00531000007MUoEAAW,2016-08-16,Banking
0013100001kr2qGAAQ,00531000007MUoEAAW,2016-08-16,Banking
0013100001kr2sHAAQ,00531000007MUoEAAW,2016-08-16,Banking
0013100001kr2xhAAA,00531000007MUoEAAW,2016-08-16,Banking
0013100001kr3JFAAY,00531000007MUoEAAW,2016-08-16,Banking
0013100001kr3PNAAY,00531000007MUoEAAW,2016-08-16,Banking
0013100001kr3QfAAI,00531000007MUoEAAW,2016-08-16,Banking
0013100001kr4rIAAQ,00531000007MUoEAAW,2016-08-16,Banking
0013100001kr53GAAQ,00531000007MUoEAAW,2016-08-16,Banking
0013100001kr55MAAQ,00531000007MUoEAAW,2016-08-16,Banking
0013100001kr5RwAAI,00531000007MUoEAAW,2016-08-16,Biotechnology
0013100001kr5T9AAI,00531000007MUoEAAW,2016-08-16,Biotechnology
0013100001kr5URAAY,00531000007MUoEAAW,2016-08-16,Chemicals
0013100001kr5UgAAI,00531000007KAu8AAG,2016-08-16,Chemicals
0013100001ks7NhAAI,00531000007MUoEAAW,2016-08-17,Chemicals
0013100001ks7QlAAI,00531000007MUoEAAW,2016-08-17,Chemicals
0013100001ks7dQAAQ,00531000007MUoEAAW,2016-08-17,Communications
0013100001lWRN2AAO,00531000007KAsvAAG,2016-09-09,Communications
0013100001lWtvfAAC,00531000007KAsvAAG,2016-09-12,Communications
0013100001lWuTIAA0,00531000007KAsvAAG,2016-09-12,Communications
0013100001lWuiwAAC,00531000007KAsvAAG,2016-09-12,Communications
0013100001lWvJnAAK,00531000007KAsvAAG,2016-09-12,Communications
0013100001lWvOxAAK,00531000007KAsvAAG,2016-09-12,Communications
0013100001lWw2xAAC,00531000007KAsvAAG,2016-09-12,Communications
0013100001lWwHNAA0,00531000007KAsvAAG,2016-09-12,Communications
0013100001lWzHnAAK,00531000007KAsvAAG,2016-09-12,Communications
0013100001lWzSCAA0,00531000007KAsvAAG,2016-09-12,Communications
0013100001lWznUAAS,00531000007KAsvAAG,2016-09-12,Communications
0013100001lX09JAAS,00531000007KAsvAAG,2016-09-12,Communications
0013100001lXMmyAAG,00531000007KgPgAAK,2016-09-14,Communications
0013100001lXPyGAAW,00531000007KgPgAAK,2016-09-14,Communications
0013100001lXbgHAAS,00531000007KAsvAAG,2016-09-15,Communications
0013100001lb6KuAAI,00531000007KAsvAAG,2016-09-19,Communications
0013100001lb7JEAAY,00531000007KAsvAAG,2016-09-19,Communications
0013100001lb7OTAAY,00531000007KAsvAAG,2016-09-19,Communications
0013100001lb7RXAAY,00531000007KAsvAAG,2016-09-19,Communications
0013100001lb7SpAAI,00531000007KAsvAAG,2016-09-19,Communications
0013100001lb7VKAAY,00531000007KAsvAAG,2016-09-19,Communications
0013100001lb8O4AAI,00531000007KAsvAAG,2016-09-19,Communications
0013100001lbGmUAAU,00531000007KAsvAAG,2016-09-20,Electronics
0013100001lbGtzAAE,00531000007KAsvAAG,2016-09-20,Electronics
0013100001lbH4iAAE,00531000007KAsvAAG,2016-09-20,Energy
0013100001lbHUvAAM,00531000007KAsvAAG,2016-09-20,Energy
0013100001lbWaAAAU,00531000007MUoEAAW,2016-09-21,Energy
0013100001lbWaZAAU,00531000007MUoEAAW,2016-09-21,Energy
0013100001lbwD9AAI,00531000007KAu8AAG,2016-09-24,Energy
0013100001lcB85AAE,00531000007KAsvAAG,2016-09-26,Energy
0013100001lcHtlAAE,00531000007KAsvAAG,2016-09-26,Energy
0013100001lcRXwAAM,00531000007KAsvAAG,2016-09-27,Energy
0013100001lcRjOAAU,00531000007KAsvAAG,2016-09-27,Energy
0013100001lcS2BAAU,00531000007KAsvAAG,2016-09-27,Energy
0013100001lcSGwAAM,00531000007KAsvAAG,2016-09-27,Energy
0013100001lcSVrAAM,00531000007KAsvAAG,2016-09-27,Energy
0013100001lcv5RAAQ,00531000007KAsvAAG,2016-09-28,Energy
0013100001lcvDLAAY,00531000007KAsvAAG,2016-09-28,Energy
0013100001lcvILAAY,00531000007KAsvAAG,2016-09-28,Energy
0013100001ld3SQAAY,00531000007KAsvAAG,2016-09-29,Energy
0013100001ld4UNAAY,00531000007KAsvAAG,2016-09-29,Energy
0013100001ld4rCAAQ,00531000007KAsvAAG,2016-09-29,Energy
0013100001mFtwsAAC,00531000007KAsvAAG,2016-10-05,Energy
0013100001mGBcsAAG,00531000007MUoEAAW,2016-10-07,Energy
0013100001mGBfhAAG,00531000007MUoEAAW,2016-10-07,Energy
0013100001mGBi7AAG,00531000007MUoEAAW,2016-10-07,Hospitality
0013100001mGFOaAAO,00531000007KAsvAAG,2016-10-07,Agriculture
0013100001mGIHRAA4,00531000007KAsvAAG,2016-10-07,Agriculture
0013100001mGIX0AAO,00531000007KAsvAAG,2016-10-07,Agriculture
0013100001mGp29AAC,00531000007KAsvAAG,2016-10-11,Agriculture
0013100001mGp3vAAC,00531000007KAsvAAG,2016-10-11,Agriculture
0013100001mGp7dAAC,00531000007KAsvAAG,2016-10-11,Agriculture
0013100001mGpAwAAK,00531000007KAsvAAG,2016-10-11,Agriculture
0013100001mGpF3AAK,00531000007KAsvAAG,2016-10-11,Agriculture
0013100001mIDLTAA4,005i0000000fpvQAAQ,2016-10-18,Agriculture
0013100001mIovHAAS,00531000007KAsvAAG,2016-10-21,Agriculture
0013100001mJLnAAAW,00531000007MUoEAAW,2016-10-25,Agriculture
0013100001mJM9QAAW,005i0000000fNkyAAE,2016-10-25,Agriculture
0013100001mJUxhAAG,00531000007MUoEAAW,2016-10-26,Agriculture
0013100001mJUz5AAG,00531000007MUoEAAW,2016-10-26,Agriculture
0013100001mJnEtAAK,00531000007MUoEAAW,2016-10-28,Agriculture
0013100001mJnL2AAK,00531000007MUoEAAW,2016-10-28,Agriculture
0013100001mJnLvAAK,00531000007MUoEAAW,2016-10-28,Agriculture
0013100001mJnNDAA0,00531000007MUoEAAW,2016-10-28,Agriculture
0013100001mJnNXAA0,00531000007MUoEAAW,2016-10-28,Agriculture
0013100001mJnOGAA0,00531000007MUoEAAW,2016-10-28,Agriculture
0013100001mJnOpAAK,00531000007MUoEAAW,2016-10-28,Apparel
0013100001mJnOzAAK,00531000007MUoEAAW,2016-10-28,Apparel
0013100001mJnaRAAS,00531000007MUoEAAW,2016-10-28,Apparel
0013100001mJnavAAC,00531000007MUoEAAW,2016-10-28,Banking
0013100001mJnfWAAS,00531000007MUoEAAW,2016-10-28,Banking
0013100001mJnkgAAC,00531000007MUoEAAW,2016-10-28,Banking
0013100001mJnl5AAC,00531000007MUoEAAW,2016-10-28,Banking
0013100001mJoVDAA0,00531000007MUoEAAW,2016-10-28,Banking
0013100001mJoWfAAK,00531000007MUoEAAW,2016-10-28,Banking
0013100001mJoXTAA0,00531000007MUoEAAW,2016-10-28,Biotechnology
0013100001mJoYCAA0,00531000007MUoEAAW,2016-10-28,Biotechnology
0013100001mJoYvAAK,00531000007MUoEAAW,2016-10-28,Biotechnology
0013100001mJoZjAAK,00531000007MUoEAAW,2016-10-28,Biotechnology
0013100001mJoamAAC,00531000007MUoEAAW,2016-10-28,Biotechnology
0013100001mJobzAAC,00531000007MUoEAAW,2016-10-28,Biotechnology
0013100001mJoeyAAC,00531000007MUoEAAW,2016-10-28,Biotechnology
0013100001mw0OCAAY,00531000007MUoEAAW,2016-10-31,Biotechnology
0013100001mwUgnAAE,005i0000000fpvQAAQ,2016-11-02,Biotechnology
0013100001mwqkuAAA,00531000007MUoEAAW,2016-11-04,Biotechnology
0013100001mwrbzAAA,00531000007MUoEAAW,2016-11-04,Biotechnology
0013100001mwreUAAQ,00531000007MUoEAAW,2016-11-04,Biotechnology
0013100001mwrfSAAQ,00531000007MUoEAAW,2016-11-04,Biotechnology
0013100001mwrfhAAA,00531000007MUoEAAW,2016-11-04,Hospitality
0013100001mwrg1AAA,00531000007MUoEAAW,2016-11-04,Hospitality
0013100001mwrgBAAQ,00531000007MUoEAAW,2016-11-04,Telecommunications
0013100001mwrgaAAA,00531000007MUoEAAW,2016-11-04,Telecommunications
0013100001mwrgkAAA,00531000007MUoEAAW,2016-11-04,Telecommunications
0013100001mwrjLAAQ,00531000007MUoEAAW,2016-11-04,Telecommunications
0013100001mwrlBAAQ,00531000007MUoEAAW,2016-11-04,Telecommunications
0013100001mwrlzAAA,00531000007MUoEAAW,2016-11-04,Telecommunications
