Opportunity_ID,Account_ID,Close_Date,Closed,Created_Date,Fiscal_Period,Fiscal_Quarter,Fiscal_Year,Forecast_Q_Commit,Industry,Lead_Source,Opportunity_Type,Stage,Won,Amount,Expected_Amount
0063100000cFKZ3AAO,0013100001gX5PDAA0,2018-12-28,TRUE,2016-05-05,2018 4,4,2018,FALSE,Energy,Seminar - Internal,N/A,Closed Lost,FALSE,54805,0
0063100000cFTWfAAO,0013100001k6zYMAAY,2022-03-30,FALSE,2016-05-05,2022 1,1,2022,FALSE,Energy,Website,N/A,Funnel,FALSE,74755,3737.75
0063100000cFYnwAAG,001i000001O0EcFAAV,2020-05-20,TRUE,2016-05-06,2020 2,2,2020,FALSE,Energy,Other,N/A,Closed Lost,FALSE,325000,0
0063100000cFYqrAAG,001i000001MZMQ8AAP,2016-08-24,TRUE,2016-05-06,2016 3,3,2016,FALSE,Energy,Field Sales,N/A,Closed Won,TRUE,71500,71500
0063100000cFfQNAA0,0013100001hnxMmAAI,2018-12-31,TRUE,2016-05-07,2018 4,4,2018,FALSE,Energy,Field Sales,N/A,Closed Lost,FALSE,72600,0
0063100000cFfRfAAK,0013100001enlrdAAA,2018-12-28,TRUE,2016-05-07,2018 4,4,2018,FALSE,Energy,Field Sales,N/A,Closed Lost,FALSE,54805,0
0063100000cFfVcAAK,0013100001hmwrmAAA,2018-09-28,TRUE,2016-05-07,2018 3,3,2018,FALSE,Energy,Referral,N/A,Closed Lost,FALSE,57394,0
0063100000cFfhCAAS,0013100001ho1gNAAQ,2020-02-14,TRUE,2016-05-07,2020 1,1,2020,FALSE,Energy,Website,N/A,Closed Lost,FALSE,54805,0
0063100000cFfj3AAC,0013100001ho1pKAAQ,2021-07-31,FALSE,2016-05-07,2021 3,3,2021,FALSE,Energy,Field Sales,N/A,Funnel,FALSE,86305.5,4315.28
0063100000cFfkaAAC,0013100001fsBp7AAE,2018-12-28,TRUE,2016-05-07,2018 4,4,2018,FALSE,Biotechnology,Website,N/A,Closed Lost,FALSE,54805,0
0063100000cFfw8AAC,0013100001hn662AAA,2017-05-10,TRUE,2016-05-07,2017 2,2,2017,FALSE,Biotechnology,Seminar - Internal,N/A,Closed Won,TRUE,54805,54805
0063100000cFhdFAAS,0013100001ho6TMAAY,2019-12-27,TRUE,2016-05-08,2019 4,4,2019,FALSE,Biotechnology,Website,N/A,Closed Lost,FALSE,0,0
0063100000cFhfaAAC,0013100001gW6gvAAC,2020-03-01,TRUE,2016-05-08,2020 1,1,2020,FALSE,Biotechnology,Website,N/A,Closed Lost,FALSE,54805,0
0063100000cFjSnAAK,0013100001hoCcAAAU,2019-12-28,TRUE,2016-05-09,2019 4,4,2019,FALSE,Biotechnology,Field Sales,N/A,Closed Lost,FALSE,57394,0
0063100000cFkHkAAK,0013100001hoG0IAAU,2016-12-31,TRUE,2016-05-09,2016 4,4,2016,FALSE,Biotechnology,Field Sales,N/A,Closed Lost,FALSE,71500,0
0063100000cFyHwAAK,001i000001MZMTqAAP,2019-05-29,TRUE,2016-05-11,2019 2,2,2019,FALSE,Biotechnology,Field Sales,N/A,Closed Won,TRUE,66500,66500
0063100000cFzEYAA0,0013100001fpKktAAE,2016-06-14,TRUE,2016-05-11,2016 2,2,2016,FALSE,Biotechnology,Field Sales,N/A,Closed Won,TRUE,28500,28500
0063100000cFzUgAAK,0013100001hofGrAAI,2016-06-18,TRUE,2016-05-11,2016 2,2,2016,FALSE,Biotechnology,Seminar - Internal,N/A,Closed Won,TRUE,25000,25000
0063100000cG2JYAA0,0013100001hoiQCAAY,2018-03-26,TRUE,2016-05-11,2018 1,1,2018,FALSE,Biotechnology,Referral,N/A,Closed Lost,FALSE,54805,0
0063100000cG6tUAAS,0013100001fpk4nAAA,2016-05-27,TRUE,2016-05-12,2016 2,2,2016,FALSE,Biotechnology,Other,N/A,Closed Won,TRUE,1400,1400
0063100000cG9M1AAK,0013100001gYGSGAA4,2016-06-17,TRUE,2016-05-12,2016 2,2,2016,FALSE,Biotechnology,Field Sales,N/A,Closed Won,TRUE,51500,51500
0063100000cGGYEAA4,0013100001fqwyfAAA,2016-09-21,TRUE,2016-05-13,2016 3,3,2016,FALSE,Biotechnology,Other,N/A,Closed Won,TRUE,6750,6750
0063100000cGIeaAAG,0013100001hpG3dAAE,2016-06-30,TRUE,2016-05-13,2016 2,2,2016,FALSE,Biotechnology,Website,N/A,Closed Lost,FALSE,0,0
0063100000cGIf9AAG,0013100001hpG3dAAE,2016-09-30,TRUE,2016-05-13,2016 3,3,2016,FALSE,Chemicals,Website,N/A,Closed Lost,FALSE,71500,0
0063100000cGLAtAAO,0013100001hpQOkAAM,2021-12-31,FALSE,2016-05-15,2021 4,4,2021,FALSE,Chemicals,Field Sales,N/A,Qualified Opportunity,FALSE,65636,6563.6
0063100000cKZfZAAW,0013100001gw2iEAAQ,2016-09-30,TRUE,2016-05-20,2016 3,3,2016,FALSE,Energy,Inside Sales,N/A,Closed Lost,FALSE,72395,0
0063100000cKZvcAAG,0013100001gw2hkAAA,2018-09-17,TRUE,2016-05-20,2018 3,3,2018,FALSE,Energy,Field Sales,N/A,Closed Won,TRUE,129672.54,129672.54
0063100000cKaNeAAK,0013100001gw3W4AAI,2020-04-23,TRUE,2016-05-20,2020 2,2,2020,FALSE,Energy,Field Sales,N/A,Closed Won,TRUE,79980.83,79980.83
0063100000cKbGDAA0,0013100001gw5O5AAI,2020-05-26,TRUE,2016-05-20,2020 2,2,2020,FALSE,Energy,Field Sales,N/A,Closed Lost,FALSE,72395,0
0063100000cKgTtAAK,0013100001gwKi1AAE,2020-05-21,TRUE,2016-05-23,2020 2,2,2020,FALSE,Energy,Inside Sales,N/A,Closed Lost,FALSE,65000,0
0063100000cKmtxAAC,0013100001gvwMjAAI,2020-12-04,TRUE,2016-05-24,2020 4,4,2020,FALSE,Hospitality,Inside Sales,N/A,Closed Won,TRUE,83777.74,83777.74
0063100000cKoJaAAK,0013100001gwaUPAAY,2016-06-25,TRUE,2016-05-24,2016 2,2,2016,FALSE,Hospitality,Referral,N/A,Closed Won,TRUE,28500,28500
0063100000cKzBAAA0,0013100001puTb4AAE,2016-09-21,TRUE,2016-05-25,2016 3,3,2016,FALSE,Hospitality,Website,N/A,Closed Lost,FALSE,3850,0
0063100000cL0sZAAS,0013100001gvwenAAA,2017-12-31,TRUE,2016-05-25,2017 4,4,2017,FALSE,Hospitality,Field Sales,N/A,Closed Lost,FALSE,71500,0
0063100000cL3pWAAS,0013100001hpiYiAAI,2017-12-31,TRUE,2016-05-26,2017 4,4,2017,FALSE,Hospitality,Field Sales,N/A,Closed Lost,FALSE,71500,0
0063100000cL4CVAA0,0013100001gwwcMAAQ,2017-12-30,FALSE,2016-05-26,2017 4,4,2017,FALSE,Telecommunications,Website,N/A,Qualified Opportunity,FALSE,65000,0
0063100000cL6P6AAK,0013100001gwzgtAAA,2018-02-21,TRUE,2016-05-26,2018 1,1,2018,FALSE,Telecommunications,Referral,N/A,Closed Lost,FALSE,54805,0
0063100000cLDFuAAO,0013100001gaTySAAU,2018-06-29,TRUE,2016-05-27,2018 2,2,2018,FALSE,Telecommunications,Referral,N/A,Closed Lost,FALSE,54805,0
0063100000cLDLuAAO,0013100001gaTySAAU,2020-09-01,TRUE,2016-05-27,2020 3,3,2020,FALSE,Telecommunications,Referral,N/A,Closed Lost,FALSE,57394,0
0063100000cLH0RAAW,0013100001gYA7VAAW,2020-06-28,TRUE,2016-05-30,2020 2,2,2020,FALSE,Telecommunications,Referral,N/A,Closed Lost,FALSE,54805,0
0063100000cLH0gAAG,0013100001gYA7VAAW,2019-09-28,TRUE,2016-05-30,2019 3,3,2019,FALSE,Telecommunications,Referral,N/A,Closed Lost,FALSE,54805,0
0063100000cLH1FAAW,0013100001hmwrmAAA,2020-07-31,TRUE,2016-05-30,2020 3,3,2020,FALSE,Telecommunications,Referral,N/A,Closed Lost,FALSE,54805,0
0063100000cLH1ZAAW,0013100001hmwrmAAA,2018-09-28,TRUE,2016-05-30,2018 3,3,2018,FALSE,Telecommunications,Referral,N/A,Closed Lost,FALSE,54805,0
0063100000cLH2iAAG,0013100001fqyXRAAY,2020-09-28,TRUE,2016-05-30,2020 3,3,2020,FALSE,Telecommunications,Referral,N/A,Closed Lost,FALSE,54805,0
0063100000cLH33AAG,0013100001fqyXRAAY,2020-09-30,TRUE,2016-05-30,2020 3,3,2020,FALSE,Telecommunications,Referral,N/A,Closed Lost,FALSE,54805,0
0063100000cLH3DAAW,0013100001fqyXRAAY,2020-06-28,TRUE,2016-05-30,2020 2,2,2020,FALSE,Telecommunications,Referral,N/A,Closed Lost,FALSE,54805,0
0063100000cLHCFAA4,0013100001fqyXRAAY,2018-05-31,TRUE,2016-05-30,2018 2,2,2018,FALSE,Chemicals,Referral,N/A,Closed Lost,FALSE,54805,0
0063100000cLHDRAA4,0013100001gaTySAAU,2018-12-28,TRUE,2016-05-30,2018 4,4,2018,FALSE,Chemicals,Referral,N/A,Closed Lost,FALSE,54805,0
0063100000cLHfWAAW,0013100001frKBoAAM,2017-12-31,TRUE,2016-05-30,2017 4,4,2017,FALSE,Chemicals,Field Sales,N/A,Closed Lost,FALSE,71500,0
0063100000cLNfNAAW,0013100001gxbu3AAA,2017-12-31,FALSE,2016-05-31,2017 4,4,2017,FALSE,Chemicals,Seminar - Internal,N/A,Qualified Opportunity,FALSE,65000,0
0063100000cLNnUAAW,0013100001gZda5AAC,2019-10-21,TRUE,2016-05-31,2019 4,4,2019,FALSE,Chemicals,Field Sales,N/A,Closed Lost,FALSE,56177.14,0
0063100000cLNxUAAW,0013100001gxc0mAAA,2017-09-29,FALSE,2016-05-31,2017 3,3,2017,FALSE,Communications,Seminar - Internal,N/A,Qualified Opportunity,FALSE,65000,0
0063100000cLOAgAAO,0013100001gxcBvAAI,2017-12-01,FALSE,2016-05-31,2017 4,4,2017,FALSE,Communications,Trade Show,N/A,Qualified Opportunity,FALSE,65000,0
0063100000cLOGqAAO,0013100001gxcFxAAI,2017-12-01,FALSE,2016-05-31,2017 4,4,2017,FALSE,Communications,Seminar - Internal,N/A,Qualified Opportunity,FALSE,65000,0
0063100000cLOHPAA4,0013100001gxcGvAAI,2017-12-31,FALSE,2016-05-31,2017 4,4,2017,FALSE,Communications,Website,N/A,Qualified Opportunity,FALSE,65000,0
0063100000cLOIhAAO,0013100001ftJMpAAM,2020-06-15,TRUE,2016-05-31,2020 2,2,2020,FALSE,Communications,Other,N/A,Closed Lost,FALSE,72600,0
0063100000cLOQ1AAO,0013100001frxefAAA,2018-12-28,TRUE,2016-05-31,2018 4,4,2018,FALSE,Communications,Field Sales,N/A,Closed Lost,FALSE,54805,0
0063100000cLOWEAA4,0013100001gxcUJAAY,2017-12-31,FALSE,2016-05-31,2017 4,4,2017,FALSE,Communications,Website,N/A,Qualified Opportunity,FALSE,65000,0
0063100000cLOdZAAW,0013100001gxcZ9AAI,2017-06-30,FALSE,2016-05-31,2017 2,2,2017,FALSE,Communications,Website,N/A,Customer Assessment w/ Favorable Evaluation,FALSE,65000,19500
0063100000cLOe8AAG,0013100001gxcabAAA,2017-12-30,FALSE,2016-05-31,2017 4,4,2017,FALSE,Communications,Website,N/A,Qualified Opportunity,FALSE,65000,0
0063100000cLOnRAAW,0013100001gxcjdAAA,2017-12-31,FALSE,2016-05-31,2017 4,4,2017,FALSE,Communications,Website,N/A,Qualified Opportunity,FALSE,65000,0
0063100000cLlTDAA0,0013100001hphcmAAA,2017-12-31,TRUE,2016-06-03,2017 4,4,2017,FALSE,Communications,Inside Sales,N/A,Closed Lost,FALSE,71500,0
0063100000cLlx0AAC,0013100001gxc5IAAQ,2017-04-28,TRUE,2016-06-03,2017 2,2,2017,FALSE,Communications,Sales Seminar,N/A,Closed Lost,FALSE,65000,0
0063100000cLmCuAAK,0013100001gwwcMAAQ,2016-12-31,FALSE,2016-06-03,2016 4,4,2016,FALSE,Communications,Website,N/A,Qualified Opportunity,FALSE,0,0
0063100000cLmGkAAK,0013100001gyAjRAAU,2017-12-31,FALSE,2016-06-03,2017 4,4,2017,FALSE,Communications,Seminar - Internal,N/A,Qualified Opportunity,FALSE,65000,0
0063100000cLmHpAAK,0013100001gyAl8AAE,2017-12-31,FALSE,2016-06-03,2017 4,4,2017,FALSE,Communications,Trade Show,N/A,Qualified Opportunity,FALSE,65000,0
0063100000cLmNTAA0,0013100001gyAnEAAU,2017-12-31,FALSE,2016-06-03,2017 4,4,2017,FALSE,Communications,Seminar - Internal,N/A,Qualified Opportunity,FALSE,65000,0
0063100000cLmTBAA0,0013100001gyAqwAAE,2017-12-31,FALSE,2016-06-03,2017 4,4,2017,FALSE,Telecommunications,Seminar - Internal,N/A,Qualified Opportunity,FALSE,65000,0
0063100000cLmUYAA0,0013100001gyAt7AAE,2017-12-31,FALSE,2016-06-03,2017 4,4,2017,FALSE,Telecommunications,Trade Show,N/A,Qualified Opportunity,FALSE,65000,0
0063100000cLmVvAAK,0013100001gyAvIAAU,2017-11-30,FALSE,2016-06-03,2017 4,4,2017,FALSE,Telecommunications,Seminar - Internal,N/A,Qualified Opportunity,FALSE,65000,0
0063100000cLmfLAAS,0013100001gyB7wAAE,2016-12-31,FALSE,2016-06-03,2016 4,4,2016,FALSE,Telecommunications,Website,N/A,Qualified Opportunity,FALSE,0,0
0063100000cLmlIAAS,0013100001gyBExAAM,2017-10-31,FALSE,2016-06-03,2017 4,4,2017,FALSE,Transportation,Seminar - Internal,N/A,Qualified Opportunity,FALSE,65000,0
0063100000cLmpuAAC,001i000001F6CZqAAN,2016-11-29,TRUE,2016-06-03,2016 4,4,2016,FALSE,Transportation,Trade Show,N/A,Closed Won,TRUE,200000,200000
0063100000cLmr7AAC,0013100001gyBJYAA2,2017-12-31,FALSE,2016-06-03,2017 4,4,2017,FALSE,Transportation,Seminar - Internal,N/A,Qualified Opportunity,FALSE,65000,0
0063100000cLmvHAAS,0013100001gyAbcAAE,2017-03-31,FALSE,2016-06-03,2017 1,1,2017,FALSE,Transportation,Seminar - Internal,N/A,Customer Assessment w/ Favorable Evaluation,FALSE,65000,19500
0063100000cLmwFAAS,0013100001gyBNuAAM,2017-12-31,FALSE,2016-06-03,2017 4,4,2017,FALSE,Transportation,Seminar - Internal,N/A,Qualified Opportunity,FALSE,65000,0
0063100000cLn28AAC,0013100001gyBTsAAM,2017-06-30,FALSE,2016-06-03,2017 2,2,2017,FALSE,Transportation,Seminar - Internal,N/A,Customer Assessment w/ Favorable Evaluation,FALSE,65000,19500
0063100000cLn3uAAC,0013100001eoDgWAAU,2017-12-31,FALSE,2016-06-03,2017 4,4,2017,FALSE,Communications,Seminar - Internal,N/A,Qualified Opportunity,FALSE,65000,0
0063100000cLnASAA0,0013100001gyBZHAA2,2017-12-31,FALSE,2016-06-03,2017 4,4,2017,FALSE,Communications,Seminar - Internal,N/A,Qualified Opportunity,FALSE,65000,0
0063100000cgw3uAAA,0013100001jXxJ9AAK,2020-05-26,TRUE,2016-06-06,2020 2,2,2020,FALSE,Communications,Other,N/A,Closed Lost,FALSE,71625,0
0063100000cgwm4AAA,0013100001jXxoYAAS,2016-06-30,TRUE,2016-06-06,2016 2,2,2016,FALSE,Communications,Other,N/A,Closed Lost,FALSE,0,0
0063100000cgwmTAAQ,0013100001jXxoYAAS,2016-09-30,TRUE,2016-06-06,2016 3,3,2016,FALSE,Communications,Inside Sales,N/A,Closed Lost,FALSE,524718.75,0
0063100000ch1TWAAY,0013100001gang7AAA,2016-09-30,TRUE,2016-06-07,2016 3,3,2016,FALSE,Communications,Referral,N/A,Closed Won,TRUE,170706,170706
0063100000ch1k9AAA,0013100001jY642AAC,2017-06-30,FALSE,2016-06-07,2017 2,2,2017,FALSE,Communications,Website,N/A,Qualified Opportunity,FALSE,65000,0
0063100000ch4zYAAQ,0013100001jY8uIAAS,2016-06-30,FALSE,2016-06-07,2016 2,2,2016,FALSE,Communications,Website,N/A,Qualified Opportunity,FALSE,0,0
0063100000ch53SAAQ,0013100001jY8wxAAC,2017-06-30,FALSE,2016-06-07,2017 2,2,2017,FALSE,Communications,Website,N/A,Qualified Opportunity,FALSE,65000,0
0063100000ch53mAAA,0013100001jY8xCAAS,2017-09-30,FALSE,2016-06-07,2017 3,3,2017,FALSE,Communications,Seminar - Internal,N/A,Qualified Opportunity,FALSE,65000,0
0063100000ch55jAAA,0013100001jY914AAC,2017-12-01,FALSE,2016-06-07,2017 4,4,2017,FALSE,Communications,Seminar - Internal,N/A,Qualified Opportunity,FALSE,65000,0
0063100000ch58zAAA,0013100001jY92bAAC,2017-06-30,FALSE,2016-06-07,2017 2,2,2017,FALSE,Communications,Seminar - Internal,N/A,Qualified Opportunity,FALSE,65000,0
0063100000ch59EAAQ,0013100001gyB5rAAE,2017-11-30,FALSE,2016-06-07,2017 4,4,2017,FALSE,Communications,Seminar - Internal,N/A,Qualified Opportunity,FALSE,65000,0
0063100000ch5B5AAI,0013100001jY96EAAS,2017-12-30,FALSE,2016-06-07,2017 4,4,2017,FALSE,Communications,Seminar - Internal,N/A,Qualified Opportunity,FALSE,65000,0
0063100000ch5BUAAY,0013100001jY972AAC,2017-10-31,FALSE,2016-06-07,2017 4,4,2017,FALSE,Communications,Trade Show,N/A,Qualified Opportunity,FALSE,65000,0
0063100000ch5H5AAI,0013100001gxcbFAAQ,2017-09-29,FALSE,2016-06-07,2017 3,3,2017,FALSE,Communications,Seminar - Internal,N/A,Customer Assessment w/ Favorable Evaluation,FALSE,65000,19500
0063100000ch5I3AAI,0013100001jY9BxAAK,2017-08-31,FALSE,2016-06-07,2017 3,3,2017,FALSE,Construction,Trade Show,N/A,Qualified Opportunity,FALSE,65000,0
0063100000ch5Q9AAI,0013100001jY9IPAA0,2017-12-30,FALSE,2016-06-07,2017 4,4,2017,FALSE,Construction,Seminar - Internal,N/A,Qualified Opportunity,FALSE,65000,0
0063100000ch5QTAAY,0013100001jY9IeAAK,2017-12-30,FALSE,2016-06-07,2017 4,4,2017,FALSE,Construction,Seminar - Internal,N/A,Qualified Opportunity,FALSE,65000,0
0063100000ch5SlAAI,0013100001jY9KBAA0,2017-12-01,FALSE,2016-06-07,2017 4,4,2017,FALSE,Construction,Seminar - Internal,N/A,Qualified Opportunity,FALSE,65000,0
0063100000ch5T5AAI,0013100001jY9HRAA0,2017-12-01,FALSE,2016-06-07,2017 4,4,2017,FALSE,Construction,Trade Show,N/A,Qualified Opportunity,FALSE,65000,0
0063100000ch5TyAAI,0013100001jY9L4AAK,2017-07-31,FALSE,2016-06-07,2017 3,3,2017,FALSE,Agriculture,Seminar - Internal,N/A,Qualified Opportunity,FALSE,65000,0
0063100000ch5UmAAI,0013100001jY9LiAAK,2017-12-01,FALSE,2016-06-07,2017 4,4,2017,FALSE,Agriculture,Seminar - Internal,N/A,Qualified Opportunity,FALSE,65000,0
0063100000ch5VQAAY,0013100001jY9LsAAK,2017-12-30,TRUE,2016-06-07,2017 4,4,2017,FALSE,Agriculture,Seminar - Internal,N/A,Closed Lost,FALSE,65000,0
0063100000ch5YjAAI,0013100001jY9NtAAK,2017-12-30,FALSE,2016-06-07,2017 4,4,2017,FALSE,Agriculture,Seminar - Internal,N/A,Qualified Opportunity,FALSE,65000,0
0063100000ch5ZDAAY,0013100001jY9OXAA0,2017-12-01,FALSE,2016-06-07,2017 4,4,2017,FALSE,Agriculture,Website,N/A,Qualified Opportunity,FALSE,65000,0
0063100000ch5c4AAA,0013100001jY9Q4AAK,2017-12-30,FALSE,2016-06-07,2017 4,4,2017,FALSE,Agriculture,Trade Show,N/A,Qualified Opportunity,FALSE,65000,0
0063100000ch5dMAAQ,0013100001jY9RgAAK,2016-06-30,FALSE,2016-06-07,2016 2,2,2016,FALSE,Agriculture,Advertisement,N/A,Qualified Opportunity,FALSE,0,0
0063100000ch5dbAAA,0013100001jY9S0AAK,2017-11-30,FALSE,2016-06-07,2017 4,4,2017,FALSE,Agriculture,Seminar - Internal,N/A,Qualified Opportunity,FALSE,65000,0
0063100000ch5etAAA,0013100001jY9TIAA0,2017-12-01,FALSE,2016-06-07,2017 4,4,2017,FALSE,Agriculture,Website,N/A,Qualified Opportunity,FALSE,65000,0
0063100000ch5kcAAA,0013100001jY9XtAAK,2017-08-31,FALSE,2016-06-07,2017 3,3,2017,FALSE,Agriculture,Website,N/A,Customer Assessment w/ Favorable Evaluation,FALSE,65000,19500
0063100000ch5r5AAA,0013100001jY9b2AAC,2017-12-01,FALSE,2016-06-07,2017 4,4,2017,FALSE,Agriculture,Trade Show,N/A,Qualified Opportunity,FALSE,65000,0
0063100000ch5sEAAQ,0013100001jY9bMAAS,2017-12-30,FALSE,2016-06-07,2017 4,4,2017,FALSE,Agriculture,Website,N/A,Qualified Opportunity,FALSE,60000,0
0063100000ch5vsAAA,0013100001jY9dSAAS,2017-12-01,FALSE,2016-06-07,2017 4,4,2017,FALSE,Apparel,Trade Show,N/A,Qualified Opportunity,FALSE,65000,0
0063100000ch5wWAAQ,0013100001jY9eGAAS,2017-06-30,FALSE,2016-06-07,2017 2,2,2017,FALSE,Apparel,Trade Show,N/A,Customer Assessment w/ Favorable Evaluation,FALSE,65000,19500
0063100000ch5wgAAA,0013100001jY9eQAAS,2017-10-31,FALSE,2016-06-07,2017 4,4,2017,FALSE,Apparel,Seminar - Internal,N/A,Qualified Opportunity,FALSE,65000,0
0063100000ch63KAAQ,0013100001jY9hFAAS,2017-12-02,FALSE,2016-06-07,2017 4,4,2017,FALSE,Apparel,Seminar - Internal,N/A,Qualified Opportunity,FALSE,65000,0
0063100000ch66lAAA,0013100001gxcbFAAQ,2017-11-30,FALSE,2016-06-07,2017 4,4,2017,FALSE,Apparel,Seminar - Internal,N/A,Qualified Opportunity,FALSE,60000,0
0063100000ch6BVAAY,0013100001jY8wEAAS,2017-12-30,FALSE,2016-06-07,2017 4,4,2017,FALSE,Apparel,Seminar - Internal,N/A,Qualified Opportunity,FALSE,65000,0
0063100000ch6E8AAI,0013100001jY9qsAAC,2017-07-31,FALSE,2016-06-07,2017 3,3,2017,FALSE,Apparel,Seminar - Internal,N/A,Qualified Opportunity,FALSE,65000,0
0063100000ch6F9AAI,0013100001jY9s0AAC,2017-12-01,FALSE,2016-06-07,2017 4,4,2017,FALSE,Apparel,Trade Show,N/A,Qualified Opportunity,FALSE,65000,0
0063100000ch6FnAAI,0013100001jY9u2AAC,2017-12-30,FALSE,2016-06-07,2017 4,4,2017,FALSE,Apparel,Advertisement,N/A,Qualified Opportunity,FALSE,65000,0
0063100000ch6GgAAI,0013100001jY9x5AAC,2017-11-30,FALSE,2016-06-07,2017 4,4,2017,FALSE,Apparel,Seminar - Internal,N/A,Qualified Opportunity,FALSE,65000,0
0063100000ch6IyAAI,0013100001gxcFxAAI,2017-10-31,FALSE,2016-06-07,2017 4,4,2017,FALSE,Apparel,Referral,N/A,Customer Assessment w/ Favorable Evaluation,FALSE,65000,19500
0063100000ch6JrAAI,0013100001gyARcAAM,2017-12-01,FALSE,2016-06-07,2017 4,4,2017,FALSE,Apparel,Seminar - Internal,N/A,Qualified Opportunity,FALSE,65000,0
0063100000ch6KLAAY,0013100001jYAC0AAO,2016-12-30,FALSE,2016-06-07,2016 4,4,2016,FALSE,Construction,Website,N/A,Qualified Opportunity,FALSE,35000,0
0063100000ch6KVAAY,0013100001jY9FuAAK,2017-09-29,FALSE,2016-06-07,2017 3,3,2017,FALSE,Construction,Seminar - Internal,N/A,Qualified Opportunity,FALSE,60000,0
0063100000ch6KzAAI,0013100001jYAFJAA4,2017-06-30,FALSE,2016-06-07,2017 2,2,2017,FALSE,Construction,Seminar - Internal,N/A,Qualified Opportunity,FALSE,65000,0
0063100000ch6LwAAI,0013100001fplEXAAY,2017-12-30,FALSE,2016-06-07,2017 4,4,2017,FALSE,Construction,Seminar - Internal,N/A,Qualified Opportunity,FALSE,65000,0
0063100000ch6MkAAI,0013100001jYAIIAA4,2017-12-30,FALSE,2016-06-07,2017 4,4,2017,FALSE,Construction,Seminar - Internal,N/A,Qualified Opportunity,FALSE,65000,0
0063100000ch728AAA,0013100001jYBvxAAG,2017-12-30,FALSE,2016-06-08,2017 4,4,2017,FALSE,Construction,Other,N/A,Qualified Opportunity,FALSE,65000,0
0063100000ch72mAAA,0013100001jYBx5AAG,2017-12-01,FALSE,2016-06-08,2017 4,4,2017,FALSE,Construction,Seminar - Internal,N/A,Qualified Opportunity,FALSE,65000,0
0063100000ch72wAAA,0013100001jYBxPAAW,2017-12-02,FALSE,2016-06-08,2017 4,4,2017,FALSE,Construction,Seminar - Internal,N/A,Qualified Opportunity,FALSE,65000,0
0063100000ch73fAAA,0013100001jYByFAAW,2017-10-31,FALSE,2016-06-08,2017 4,4,2017,FALSE,Construction,Trade Show,N/A,Qualified Opportunity,FALSE,65000,0
0063100000ch744AAA,0013100001kr2dMAAQ,2017-12-01,FALSE,2016-06-08,2017 4,4,2017,FALSE,Construction,Seminar - Internal,N/A,Qualified Opportunity,FALSE,60000,0
0063100000ch74dAAA,0013100001jYC01AAG,2017-12-29,FALSE,2016-06-08,2017 4,4,2017,FALSE,Construction,Website,N/A,Qualified Opportunity,FALSE,65000,0
0063100000ch74iAAA,0013100001gxc5IAAQ,2017-04-28,TRUE,2016-06-08,2017 2,2,2017,FALSE,Construction,Trade Show,N/A,Closed Lost,FALSE,60000,0
0063100000ch74nAAA,0013100001gang7AAA,2017-12-01,FALSE,2016-06-08,2017 4,4,2017,FALSE,Construction,Seminar - Internal,N/A,Qualified Opportunity,FALSE,65000,0
0063100000ch87gAAA,0013100001jYF27AAG,2017-12-30,FALSE,2016-06-08,2017 4,4,2017,FALSE,Consulting,Website,N/A,Qualified Opportunity,FALSE,65000,0
0063100000ch87vAAA,0013100001jYF2CAAW,2017-12-30,FALSE,2016-06-08,2017 4,4,2017,FALSE,Consulting,Trade Show,N/A,Qualified Opportunity,FALSE,65000,0
0063100000ch88AAAQ,0013100001jYF2gAAG,2017-12-01,FALSE,2016-06-08,2017 4,4,2017,FALSE,Consulting,Website,N/A,Qualified Opportunity,FALSE,65000,0
0063100000ch88jAAA,0013100001jYF3FAAW,2017-12-30,FALSE,2016-06-08,2017 4,4,2017,FALSE,Consulting,Website,N/A,Qualified Opportunity,FALSE,65000,0
0063100000ch893AAA,0013100001jYF2gAAG,2017-12-01,FALSE,2016-06-08,2017 4,4,2017,FALSE,Consulting,Trade Show,N/A,Qualified Opportunity,FALSE,65000,0
0063100000ch89mAAA,0013100001jYF2gAAG,2017-12-01,FALSE,2016-06-08,2017 4,4,2017,FALSE,Consulting,Trade Show,N/A,Qualified Opportunity,FALSE,65000,0
0063100000ch8A6AAI,0013100001gXzj8AAC,2017-12-30,FALSE,2016-06-08,2017 4,4,2017,FALSE,Consulting,Advertisement,N/A,Qualified Opportunity,FALSE,65000,0
0063100000ch8AaAAI,0013100001jYF51AAG,2017-12-30,FALSE,2016-06-08,2017 4,4,2017,FALSE,Biotechnology,Website,N/A,Qualified Opportunity,FALSE,65000,0
0063100000ch8AuAAI,0013100001jYBwMAAW,2017-09-30,FALSE,2016-06-08,2017 3,3,2017,FALSE,Biotechnology,Trade Show,N/A,Qualified Opportunity,FALSE,65000,0
0063100000ch8B9AAI,0013100001jYF5kAAG,2017-12-30,FALSE,2016-06-08,2017 4,4,2017,FALSE,Biotechnology,Website,N/A,Qualified Opportunity,FALSE,65000,0
0063100000ch8COAAY,0013100001jYF64AAG,2017-12-30,FALSE,2016-06-08,2017 4,4,2017,FALSE,Electronics,Website,N/A,Qualified Opportunity,FALSE,65000,0
0063100000ch8CiAAI,0013100001jYF6TAAW,2017-12-30,FALSE,2016-06-08,2017 4,4,2017,FALSE,Electronics,Trade Show,N/A,Qualified Opportunity,FALSE,65000,0
